timestamp,SPEED(km/h),MAF(g/s),CO2(g),CO2 ´©Àû(g),PPM/sec
2025-06-18 18:23:31,0.0,11.08,2.5257,987.22,19844.02
2025-06-18 18:23:32,0.0,10.94,2.4937,989.72,19593.28
2025-06-18 18:23:33,0.0,10.66,2.4318,992.15,19091.81
2025-06-18 18:23:34,0.0,11.05,2.5192,994.67,19790.29
2025-06-18 18:23:35,0.0,10.55,2.405,997.07,18894.8
2025-06-18 18:23:36,0.0,11.08,2.5266,999.6,19844.02
2025-06-18 18:23:38,0.0,11.08,2.527,1002.13,19844.02
2025-06-18 18:23:39,0.0,11.22,2.5598,1004.69,20094.75
2025-06-18 18:23:40,0.0,11.08,2.5257,1007.21,19844.02
2025-06-18 18:23:41,0.0,10.83,2.4708,1009.68,19396.27
2025-06-18 18:23:42,0.0,10.91,2.4855,1012.17,19539.55
2025-06-18 18:23:43,0.0,10.88,2.482,1014.65,19485.82
2025-06-18 18:23:44,0.0,10.94,2.4931,1017.14,19593.28
2025-06-18 18:23:45,0.0,11.02,2.5129,1019.66,19736.56
2025-06-18 18:23:46,0.0,10.97,2.5008,1022.16,19647.01
2025-06-18 18:23:47,0.0,10.41,2.3738,1024.53,18644.06
2025-06-18 18:23:48,0.0,10.66,2.4309,1026.96,19091.81
2025-06-18 18:23:49,0.0,10.88,2.4811,1029.44,19485.82
2025-06-18 18:23:51,0.0,10.63,2.4234,1031.87,19038.08
2025-06-18 18:23:52,0.0,10.91,2.4898,1034.36,19539.55
2025-06-18 18:23:53,0.0,11.13,2.536,1036.89,19933.57
2025-06-18 18:23:54,0.0,11.24,2.6119,1039.51,20130.57
2025-06-18 18:23:55,0.0,10.86,2.4962,1042.0,19450.0
2025-06-18 18:23:56,0.0,11.16,2.5451,1044.55,19987.3
2025-06-18 18:23:57,0.0,11.11,2.5345,1047.08,19897.75
2025-06-18 18:23:58,0.0,10.97,2.5005,1049.58,19647.01
2025-06-18 18:23:59,0.0,10.86,2.5839,1052.17,19450.0
2025-06-18 18:24:00,0.0,10.77,2.4725,1054.64,19288.81
2025-06-18 18:24:01,0.0,11.27,2.5833,1057.22,20184.3
2025-06-18 18:24:03,0.0,10.88,2.5092,1059.73,19485.82
2025-06-18 18:24:04,0.0,11.16,2.5455,1062.28,19987.3
2025-06-18 18:24:05,0.0,10.94,2.5604,1064.84,19593.28
2025-06-18 18:24:06,0.0,10.63,2.4258,1067.26,19038.08
2025-06-18 18:24:07,0.0,10.94,2.4956,1069.76,19593.28
2025-06-18 18:24:08,0.0,10.52,2.3983,1072.16,18841.07
2025-06-18 18:24:09,0.0,10.94,2.4945,1074.65,19593.28
2025-06-18 18:24:10,0.0,11.19,2.5509,1077.2,20041.02
2025-06-18 18:24:11,0.0,11.24,2.5648,1079.77,20130.57
2025-06-18 18:24:12,0.0,11.02,2.5116,1082.28,19736.56
2025-06-18 18:24:13,0.0,10.72,2.4444,1084.72,19199.27
2025-06-18 18:24:14,0.0,11.3,2.5762,1087.3,20238.03
2025-06-18 18:24:15,0.0,11.08,2.5263,1089.82,19844.02
2025-06-18 18:24:17,0.0,10.86,2.4766,1092.3,19450.0
2025-06-18 18:24:18,0.0,11.08,2.5264,1094.83,19844.02
2025-06-18 18:24:19,0.0,10.8,2.4617,1097.29,19342.54
2025-06-18 18:24:20,0.0,11.13,2.5392,1099.83,19933.57
2025-06-18 18:24:21,0.0,10.94,2.4934,1102.32,19593.28
2025-06-18 18:24:22,0.0,11.11,2.533,1104.86,19897.75
2025-06-18 18:24:23,0.0,11.22,2.5604,1107.42,20094.75
2025-06-18 18:24:24,0.0,10.88,2.4797,1109.9,19485.82
2025-06-18 18:24:25,0.0,11.11,2.5342,1112.43,19897.75
2025-06-18 18:24:26,0.0,10.99,2.5046,1114.93,19682.83
2025-06-18 18:24:27,0.0,11.38,2.5949,1117.53,20381.31
2025-06-18 18:24:28,0.0,11.13,2.539,1120.07,19933.57
2025-06-18 18:24:30,0.0,11.08,2.5254,1122.59,19844.02
2025-06-18 18:24:31,0.0,11.08,2.5274,1125.12,19844.02
2025-06-18 18:24:32,0.0,11.13,2.537,1127.66,19933.57
2025-06-18 18:24:33,0.0,11.27,2.5707,1130.23,20184.3
2025-06-18 18:24:34,0.0,10.99,2.5047,1132.73,19682.83
2025-06-18 18:24:35,0.0,11.13,2.5391,1135.27,19933.57
2025-06-18 18:24:36,0.0,11.19,2.6055,1137.88,20041.02
2025-06-18 18:24:37,0.0,11.47,2.6316,1140.51,20542.5
2025-06-18 18:24:38,0.0,11.08,2.5262,1143.04,19844.02
2025-06-18 18:24:39,0.0,10.88,2.481,1145.52,19485.82
2025-06-18 18:24:40,0.0,11.08,2.5272,1148.04,19844.02
2025-06-18 18:24:41,0.0,11.08,2.5256,1150.57,19844.02
2025-06-18 18:24:43,0.0,11.08,2.5265,1153.1,19844.02
2025-06-18 18:24:44,0.0,10.88,2.4819,1155.58,19485.82
2025-06-18 18:24:45,0.0,10.47,2.3869,1157.96,18751.52
2025-06-18 18:24:46,0.0,10.88,2.4796,1160.44,19485.82
2025-06-18 18:24:47,0.0,10.86,2.4789,1162.92,19450.0
2025-06-18 18:24:48,0.0,11.19,2.549,1165.47,20041.02
2025-06-18 18:24:49,0.0,11.16,2.5463,1168.02,19987.3
2025-06-18 18:24:50,0.0,10.99,2.5054,1170.52,19682.83
2025-06-18 18:24:51,0.0,10.91,2.4877,1173.01,19539.55
2025-06-18 18:24:52,0.0,10.8,2.4616,1175.47,19342.54
2025-06-18 18:24:53,0.0,10.88,2.4805,1177.95,19485.82
2025-06-18 18:24:54,0.0,10.33,2.3566,1180.31,18500.79
2025-06-18 18:24:55,0.0,10.99,2.5066,1182.82,19682.83
2025-06-18 18:24:57,0.0,10.86,2.4756,1185.29,19450.0
2025-06-18 18:24:58,0.0,11.08,2.5261,1187.82,19844.02
2025-06-18 18:24:59,0.0,11.13,2.5385,1190.36,19933.57
2025-06-18 18:25:00,0.0,10.88,2.4799,1192.84,19485.82
2025-06-18 18:25:01,0.0,10.8,2.4634,1195.3,19342.54
2025-06-18 18:25:02,0.0,10.8,2.4627,1197.76,19342.54
2025-06-18 18:25:03,0.0,11.11,2.531,1200.29,19897.75
2025-06-18 18:25:04,0.0,10.88,2.4815,1202.78,19485.82
2025-06-18 18:25:05,0.0,10.44,2.381,1205.16,18697.79
2025-06-18 18:25:06,0.0,11.02,2.514,1207.67,19736.56
2025-06-18 18:25:07,0.0,10.66,2.509,1210.18,19091.81
2025-06-18 18:25:08,0.0,10.86,2.492,1212.67,19450.0
2025-06-18 18:25:10,0.0,11.05,2.5194,1215.19,19790.29
2025-06-18 18:25:11,0.0,10.8,2.4632,1217.65,19342.54
2025-06-18 18:25:12,0.0,11.16,2.5447,1220.2,19987.3
2025-06-18 18:25:13,0.0,10.97,2.5006,1222.7,19647.01
2025-06-18 18:25:14,0.0,11.36,2.5907,1225.29,20345.49
2025-06-18 18:25:15,0.0,10.66,2.4303,1227.72,19091.81
2025-06-18 18:25:16,0.0,10.97,2.5027,1230.22,19647.01
2025-06-18 18:25:17,0.0,10.97,2.5001,1232.72,19647.01
2025-06-18 18:25:18,0.0,11.08,2.5267,1235.25,19844.02
2025-06-18 18:25:19,0.0,10.8,2.4626,1237.71,19342.54
2025-06-18 18:25:20,0.0,10.88,2.4822,1240.19,19485.82
2025-06-18 18:25:21,0.0,11.08,2.5249,1242.72,19844.02
2025-06-18 18:25:23,0.0,11.24,2.5624,1245.28,20130.57
2025-06-18 18:25:24,0.0,10.94,2.4948,1247.78,19593.28
2025-06-18 18:25:25,0.0,10.49,2.3914,1250.17,18787.34
2025-06-18 18:25:26,0.0,11.11,2.5331,1252.7,19897.75
2025-06-18 18:25:27,0.0,10.99,2.5067,1255.21,19682.83
2025-06-18 18:25:28,0.0,10.61,2.4194,1257.63,19002.26
2025-06-18 18:25:29,0.0,11.16,2.5449,1260.17,19987.3
2025-06-18 18:25:30,0.0,11.05,2.5193,1262.69,19790.29
2025-06-18 18:25:31,0.0,10.91,2.4885,1265.18,19539.55
2025-06-18 18:25:32,0.0,11.22,2.5573,1267.74,20094.75
2025-06-18 18:25:33,0.0,11.36,2.5903,1270.33,20345.49
2025-06-18 18:25:34,0.0,11.02,2.513,1272.84,19736.56
2025-06-18 18:25:35,0.0,10.66,2.431,1275.27,19091.81
2025-06-18 18:25:37,0.0,11.08,2.5257,1277.8,19844.02
2025-06-18 18:25:38,0.0,11.08,2.5263,1280.32,19844.02
2025-06-18 18:25:39,0.0,10.69,2.4822,1282.81,19145.54
2025-06-18 18:25:40,0.0,10.47,2.3844,1285.19,18751.52
2025-06-18 18:25:41,0.0,11.24,2.5618,1287.75,20130.57
2025-06-18 18:25:42,0.0,11.08,2.5263,1290.28,19844.02
2025-06-18 18:25:43,0.0,11.08,2.5271,1292.81,19844.02
2025-06-18 18:25:44,0.0,11.05,2.5195,1295.33,19790.29
2025-06-18 18:25:45,0.0,11.3,2.5768,1297.9,20238.03
2025-06-18 18:25:46,0.0,10.94,2.4943,1300.4,19593.28
2025-06-18 18:25:47,0.0,10.91,2.4883,1302.88,19539.55
2025-06-18 18:25:48,0.0,11.13,2.5373,1305.42,19933.57
2025-06-18 18:25:50,0.0,10.97,2.5019,1307.92,19647.01
2025-06-18 18:25:51,0.0,11.24,2.5624,1310.49,20130.57
2025-06-18 18:25:52,0.0,10.88,2.4808,1312.97,19485.82
2025-06-18 18:25:53,0.0,10.88,2.4808,1315.45,19485.82
2025-06-18 18:25:54,0.0,11.05,2.5183,1317.97,19790.29
2025-06-18 18:25:55,0.0,10.91,2.489,1320.46,19539.55
2025-06-18 18:25:56,0.0,10.91,2.4863,1322.94,19539.55
2025-06-18 18:25:57,0.0,10.72,2.4445,1325.39,19199.27
2025-06-18 18:25:58,0.0,10.99,2.5061,1327.89,19682.83
2025-06-18 18:25:59,0.0,10.8,2.4625,1330.35,19342.54
2025-06-18 18:26:00,0.0,10.94,2.4953,1332.85,19593.28
2025-06-18 18:26:01,0.0,10.74,2.4478,1335.3,19235.09
2025-06-18 18:26:03,0.0,11.08,2.5264,1337.82,19844.02
2025-06-18 18:26:04,0.0,11.13,2.5405,1340.36,19933.57
2025-06-18 18:26:05,0.0,10.99,2.5057,1342.87,19682.83
2025-06-18 18:26:06,0.0,10.91,2.4874,1345.36,19539.55
2025-06-18 18:26:07,0.0,10.88,2.4809,1347.84,19485.82
2025-06-18 18:26:08,0.0,10.88,2.4793,1350.32,19485.82
2025-06-18 18:26:09,0.0,10.66,2.4302,1352.75,19091.81
2025-06-18 18:26:10,0.0,10.94,2.5852,1355.33,19593.28
2025-06-18 18:26:11,0.0,11.16,2.5532,1357.89,19987.3
2025-06-18 18:26:12,0.0,11.05,2.5191,1360.41,19790.29
2025-06-18 18:26:13,0.0,10.83,2.469,1362.87,19396.27
2025-06-18 18:26:14,0.0,11.05,2.5208,1365.4,19790.29
2025-06-18 18:26:16,0.0,11.24,2.5616,1367.96,20130.57
2025-06-18 18:26:17,0.0,10.91,2.4877,1370.44,19539.55
2025-06-18 18:26:18,0.0,10.49,2.3914,1372.84,18787.34
2025-06-18 18:26:19,0.0,10.86,2.4764,1375.31,19450.0
2025-06-18 18:26:20,0.0,10.94,2.4948,1377.81,19593.28
2025-06-18 18:26:21,0.0,10.99,2.5067,1380.31,19682.83
2025-06-18 18:26:22,0.0,10.86,2.4765,1382.79,19450.0
2025-06-18 18:26:23,0.0,10.88,2.4806,1385.27,19485.82
2025-06-18 18:26:24,0.0,10.94,2.4938,1387.76,19593.28
2025-06-18 18:26:25,0.0,10.66,2.4304,1390.2,19091.81
2025-06-18 18:26:26,0.0,11.08,2.5268,1392.72,19844.02
2025-06-18 18:26:27,0.0,10.77,2.4565,1395.18,19288.81
2025-06-18 18:26:28,0.0,11.11,2.5327,1397.71,19897.75
2025-06-18 18:26:30,0.0,10.97,2.5004,1400.21,19647.01
2025-06-18 18:26:31,0.0,11.02,2.5143,1402.73,19736.56
2025-06-18 18:26:32,0.0,11.33,2.583,1405.31,20291.76
2025-06-18 18:26:33,0.0,10.66,2.4319,1407.74,19091.81
2025-06-18 18:26:34,0.0,10.8,2.4602,1410.2,19342.54
2025-06-18 18:26:35,0.0,10.58,2.4134,1412.61,18948.53
2025-06-18 18:26:36,0.0,10.91,2.4888,1415.1,19539.55
2025-06-18 18:26:37,0.0,10.69,2.437,1417.54,19145.54
2025-06-18 18:26:38,0.0,10.74,2.4497,1419.99,19235.09
2025-06-18 18:26:39,0.0,10.61,2.4178,1422.41,19002.26
2025-06-18 18:26:40,0.0,10.66,2.4318,1424.84,19091.81
2025-06-18 18:26:41,0.0,11.22,2.623,1427.46,20094.75
2025-06-18 18:26:43,0.0,10.58,2.4174,1429.88,18948.53
2025-06-18 18:26:44,0.0,10.88,2.4808,1432.36,19485.82
2025-06-18 18:26:45,0.0,10.33,2.3547,1434.72,18500.79
2025-06-18 18:26:46,0.0,11.24,2.5632,1437.28,20130.57
2025-06-18 18:26:47,0.0,11.02,2.5145,1439.79,19736.56
2025-06-18 18:26:48,0.0,10.44,2.38,1442.17,18697.79
2025-06-18 18:26:49,0.0,11.05,2.5188,1444.69,19790.29
2025-06-18 18:26:50,0.0,10.83,2.4687,1447.16,19396.27
2025-06-18 18:26:51,0.0,11.05,2.5203,1449.68,19790.29
2025-06-18 18:26:52,0.0,11.08,2.5263,1452.21,19844.02
2025-06-18 18:26:53,0.0,10.77,2.4553,1454.66,19288.81
2025-06-18 18:26:54,0.0,10.88,2.4813,1457.14,19485.82
2025-06-18 18:26:55,0.0,11.05,2.5197,1459.66,19790.29
2025-06-18 18:26:57,0.0,10.61,2.4181,1462.08,19002.26
2025-06-18 18:26:58,0.0,10.69,2.4388,1464.52,19145.54
2025-06-18 18:26:59,0.0,10.83,2.4696,1466.99,19396.27
2025-06-18 18:27:00,0.0,10.88,2.4809,1469.47,19485.82
2025-06-18 18:27:01,0.0,11.16,2.5459,1472.02,19987.3
2025-06-18 18:27:02,0.0,11.08,2.5249,1474.54,19844.02
2025-06-18 18:27:03,0.0,11.05,2.5205,1477.06,19790.29
2025-06-18 18:27:04,0.0,10.94,2.5074,1479.57,19593.28
2025-06-18 18:27:05,0.0,10.69,2.4505,1482.02,19145.54
2025-06-18 18:27:06,0.0,10.88,2.4809,1484.5,19485.82
2025-06-18 18:27:07,0.0,10.8,2.4636,1486.96,19342.54
2025-06-18 18:27:08,0.0,10.72,2.4438,1489.41,19199.27
2025-06-18 18:27:10,0.0,10.94,2.4945,1491.9,19593.28
2025-06-18 18:27:11,0.0,11.11,2.5333,1494.44,19897.75
2025-06-18 18:27:12,0.0,11.05,2.5197,1496.96,19790.29
2025-06-18 18:27:13,0.0,10.88,2.5253,1499.48,19485.82
2025-06-18 18:27:14,0.0,10.69,2.4353,1501.92,19145.54
2025-06-18 18:27:15,0.0,11.22,2.5574,1504.47,20094.75
2025-06-18 18:27:16,0.0,11.08,2.5407,1507.01,19844.02
2025-06-18 18:27:17,0.0,10.66,2.445,1509.46,19091.81
2025-06-18 18:27:18,0.0,10.77,2.5449,1512.0,19288.81
2025-06-18 18:27:19,0.0,10.97,2.5069,1514.51,19647.01
2025-06-18 18:27:20,0.0,10.99,2.5061,1517.02,19682.83
2025-06-18 18:27:22,0.0,10.69,2.4374,1519.45,19145.54
2025-06-18 18:27:23,0.0,11.05,2.5207,1521.98,19790.29
2025-06-18 18:27:24,0.0,11.08,2.5278,1524.5,19844.02
2025-06-18 18:27:25,0.0,10.83,2.4814,1526.98,19396.27
2025-06-18 18:27:26,0.0,10.77,2.456,1529.44,19288.81
2025-06-18 18:27:27,0.0,11.08,2.5263,1531.97,19844.02
2025-06-18 18:27:28,0.0,10.77,2.4698,1534.44,19288.81
2025-06-18 18:27:29,0.0,10.8,2.4748,1536.91,19342.54
2025-06-18 18:27:30,0.0,11.11,2.5334,1539.44,19897.75
2025-06-18 18:27:31,0.0,10.77,2.456,1541.9,19288.81
2025-06-18 18:27:32,0.0,10.83,2.4702,1544.37,19396.27
2025-06-18 18:27:33,0.0,10.8,2.4626,1546.83,19342.54
2025-06-18 18:27:34,0.0,10.86,2.4754,1549.31,19450.0
2025-06-18 18:27:36,0.0,10.61,2.4197,1551.73,19002.26
2025-06-18 18:27:37,0.0,11.13,2.538,1554.27,19933.57
2025-06-18 18:27:38,0.0,10.83,2.4687,1556.74,19396.27
2025-06-18 18:27:39,0.0,10.99,2.5064,1559.24,19682.83
2025-06-18 18:27:40,0.0,10.97,2.502,1561.74,19647.01
2025-06-18 18:27:41,0.0,10.94,2.4937,1564.24,19593.28
2025-06-18 18:27:42,0.0,10.94,2.4945,1566.73,19593.28
2025-06-18 18:27:43,0.0,10.63,2.424,1569.16,19038.08
2025-06-18 18:27:44,0.0,10.97,2.5008,1571.66,19647.01
2025-06-18 18:27:45,0.0,10.94,2.4965,1574.15,19593.28
2025-06-18 18:27:46,0.0,10.99,2.5046,1576.66,19682.83
2025-06-18 18:27:47,0.0,10.99,2.5059,1579.16,19682.83
2025-06-18 18:27:49,0.0,10.61,2.4187,1581.58,19002.26
2025-06-18 18:27:50,0.0,11.16,2.5599,1584.14,19987.3
2025-06-18 18:27:51,0.0,10.77,2.4681,1586.61,19288.81
2025-06-18 18:27:52,0.0,10.69,2.4374,1589.05,19145.54
2025-06-18 18:27:53,0.0,10.88,2.4797,1591.53,19485.82
2025-06-18 18:27:54,0.0,10.97,2.5017,1594.03,19647.01
2025-06-18 18:27:55,0.0,11.11,2.5338,1596.56,19897.75
2025-06-18 18:27:56,0.0,10.77,2.4551,1599.02,19288.81
2025-06-18 18:27:57,0.0,10.77,2.4561,1601.47,19288.81
2025-06-18 18:27:58,0.0,11.13,2.5378,1604.01,19933.57
2025-06-18 18:27:59,0.0,10.8,2.4621,1606.47,19342.54
2025-06-18 18:28:00,0.0,11.08,2.5264,1609.0,19844.02
2025-06-18 18:28:01,0.0,10.83,2.4696,1611.47,19396.27
2025-06-18 18:28:03,0.0,10.94,2.4944,1613.96,19593.28
2025-06-18 18:28:04,0.0,11.36,2.5902,1616.55,20345.49
2025-06-18 18:28:05,0.0,11.36,2.5904,1619.15,20345.49
2025-06-18 18:28:06,0.0,10.72,2.4441,1621.59,19199.27
2025-06-18 18:28:07,0.0,10.94,2.495,1624.08,19593.28
2025-06-18 18:28:08,0.0,11.05,2.5193,1626.6,19790.29
2025-06-18 18:28:09,0.0,10.94,2.4942,1629.1,19593.28
2025-06-18 18:28:10,0.0,10.91,2.4884,1631.59,19539.55
2025-06-18 18:28:11,0.0,10.99,2.5068,1634.09,19682.83
2025-06-18 18:28:12,0.0,11.02,2.5122,1636.61,19736.56
2025-06-18 18:28:13,0.0,11.08,2.5262,1639.13,19844.02
2025-06-18 18:28:14,0.0,10.88,2.4818,1641.61,19485.82
2025-06-18 18:28:16,0.0,10.99,2.5062,1644.12,19682.83
2025-06-18 18:28:17,0.0,10.47,2.3873,1646.51,18751.52
2025-06-18 18:28:18,0.0,10.91,2.4892,1649.0,19539.55
2025-06-18 18:28:19,0.0,10.47,2.3858,1651.38,18751.52
2025-06-18 18:28:20,0.0,10.83,2.4693,1653.85,19396.27
2025-06-18 18:28:21,0.0,11.11,2.5974,1656.45,19897.75
2025-06-18 18:28:22,0.0,10.86,2.4825,1658.93,19450.0
2025-06-18 18:28:23,0.0,10.86,2.4758,1661.41,19450.0
2025-06-18 18:28:24,0.0,10.88,2.4823,1663.89,19485.82
2025-06-18 18:28:25,0.0,10.88,2.4788,1666.37,19485.82
2025-06-18 18:28:26,0.0,11.13,2.5384,1668.91,19933.57
2025-06-18 18:28:27,0.0,10.97,2.5016,1671.41,19647.01
2025-06-18 18:28:29,0.0,11.13,2.5379,1673.95,19933.57
2025-06-18 18:28:30,0.0,10.94,2.4951,1676.44,19593.28
2025-06-18 18:28:31,0.0,11.16,2.5436,1678.98,19987.3
2025-06-18 18:28:32,0.0,11.24,2.5638,1681.55,20130.57
2025-06-18 18:28:33,0.0,11.11,2.534,1684.08,19897.75
2025-06-18 18:28:34,0.0,11.05,2.5202,1686.6,19790.29
2025-06-18 18:28:35,0.0,10.94,2.4929,1689.09,19593.28
2025-06-18 18:28:36,0.0,11.22,2.5574,1691.65,20094.75
2025-06-18 18:28:37,0.0,10.91,2.4893,1694.14,19539.55
2025-06-18 18:28:38,0.0,10.94,2.4925,1696.63,19593.28
2025-06-18 18:28:39,0.0,10.97,2.5029,1699.14,19647.01
2025-06-18 18:28:40,0.0,10.83,2.4697,1701.61,19396.27
2025-06-18 18:28:41,0.0,10.83,2.4701,1704.08,19396.27
2025-06-18 18:28:43,0.0,10.94,2.4958,1706.57,19593.28
2025-06-18 18:28:44,0.0,11.05,2.5171,1709.09,19790.29
2025-06-18 18:28:45,0.0,10.61,2.4188,1711.51,19002.26
2025-06-18 18:28:46,0.0,10.88,2.4828,1713.99,19485.82
2025-06-18 18:28:47,0.0,11.02,2.5117,1716.5,19736.56
2025-06-18 18:28:48,0.0,11.33,2.5835,1719.09,20291.76
2025-06-18 18:28:49,0.0,10.61,2.4191,1721.51,19002.26
2025-06-18 18:28:50,0.0,10.74,2.4488,1723.95,19235.09
2025-06-18 18:28:51,0.0,10.63,2.4245,1726.38,19038.08
2025-06-18 18:28:52,0.0,10.77,2.5513,1728.93,19288.81
2025-06-18 18:28:53,0.0,10.66,2.4433,1731.37,19091.81
2025-06-18 18:28:54,0.0,11.05,2.52,1733.89,19790.29
2025-06-18 18:28:56,0.0,11.38,2.5938,1736.49,20381.31
2025-06-18 18:28:57,0.0,10.55,2.4063,1738.89,18894.8
2025-06-18 18:28:58,0.0,10.74,2.4484,1741.34,19235.09
2025-06-18 18:28:59,0.0,10.41,2.3738,1743.72,18644.06
2025-06-18 18:29:00,0.0,10.88,2.4944,1746.21,19485.82
2025-06-18 18:29:01,0.0,10.8,2.4765,1748.69,19342.54
2025-06-18 18:29:02,0.0,10.97,2.5016,1751.19,19647.01
2025-06-18 18:29:03,0.0,10.97,2.5015,1753.69,19647.01
2025-06-18 18:29:04,0.0,10.86,2.4761,1756.17,19450.0
2025-06-18 18:29:05,0.0,10.86,2.477,1758.64,19450.0
2025-06-18 18:29:06,0.0,10.41,2.3734,1761.02,18644.06
2025-06-18 18:29:07,0.0,10.52,2.3983,1763.41,18841.07
2025-06-18 18:29:09,0.0,10.61,2.4181,1765.83,19002.26
2025-06-18 18:29:10,0.0,10.91,2.4883,1768.32,19539.55
2025-06-18 18:29:11,0.0,11.05,2.5195,1770.84,19790.29
2025-06-18 18:29:12,0.0,11.11,2.5327,1773.37,19897.75
2025-06-18 18:29:13,0.0,10.94,2.4954,1775.87,19593.28
2025-06-18 18:29:14,0.0,10.97,2.5012,1778.37,19647.01
2025-06-18 18:29:15,0.0,10.99,2.5063,1780.88,19682.83
2025-06-18 18:29:16,0.0,10.86,2.4771,1783.35,19450.0
2025-06-18 18:29:17,0.0,10.99,2.5052,1785.86,19682.83
2025-06-18 18:29:18,0.0,10.91,2.4873,1788.35,19539.55
2025-06-18 18:29:19,0.0,10.94,2.4952,1790.84,19593.28
2025-06-18 18:29:20,0.0,10.99,2.5072,1793.35,19682.83
2025-06-18 18:29:21,0.0,10.55,2.4029,1795.75,18894.8
2025-06-18 18:29:23,0.0,10.86,2.4785,1798.23,19450.0
2025-06-18 18:29:24,0.0,11.08,2.5546,1800.78,19844.02
2025-06-18 18:29:25,0.0,10.77,2.4558,1803.24,19288.81
2025-06-18 18:29:26,0.0,11.08,2.525,1805.77,19844.02
2025-06-18 18:29:27,0.0,11.02,2.5136,1808.28,19736.56
2025-06-18 18:29:28,0.0,11.05,2.519,1810.8,19790.29
2025-06-18 18:29:29,0.0,11.16,2.5457,1813.34,19987.3
2025-06-18 18:29:30,0.0,10.97,2.5,1815.84,19647.01
2025-06-18 18:29:31,0.0,10.97,2.5022,1818.35,19647.01
2025-06-18 18:29:32,0.0,11.13,2.5373,1820.88,19933.57
2025-06-18 18:29:33,0.0,11.33,2.5839,1823.47,20291.76
2025-06-18 18:29:34,0.0,11.24,2.5628,1826.03,20130.57
2025-06-18 18:29:36,0.0,10.99,2.5054,1828.53,19682.83
2025-06-18 18:29:37,0.0,10.86,2.4764,1831.01,19450.0
2025-06-18 18:29:38,0.0,10.91,2.4878,1833.5,19539.55
2025-06-18 18:29:39,0.0,10.72,2.4448,1835.94,19199.27
2025-06-18 18:29:40,0.0,10.74,2.4488,1838.39,19235.09
2025-06-18 18:29:41,0.0,11.05,2.5192,1840.91,19790.29
2025-06-18 18:29:42,0.0,10.77,2.4555,1843.37,19288.81
2025-06-18 18:29:43,0.0,10.97,2.5004,1845.87,19647.01
2025-06-18 18:29:44,0.0,11.24,2.5644,1848.43,20130.57
2025-06-18 18:29:45,0.0,10.91,2.4875,1850.92,19539.55
2025-06-18 18:29:46,0.0,10.66,2.4307,1853.35,19091.81
2025-06-18 18:29:47,0.0,11.05,2.519,1855.87,19790.29
2025-06-18 18:29:49,0.0,10.77,2.4563,1858.33,19288.81
2025-06-18 18:29:50,0.0,10.69,2.4375,1860.76,19145.54
2025-06-18 18:29:51,0.0,10.97,2.5027,1863.27,19647.01
2025-06-18 18:29:52,0.0,10.83,2.4687,1865.73,19396.27
2025-06-18 18:29:53,0.0,10.63,2.423,1868.16,19038.08
2025-06-18 18:29:54,0.0,10.74,2.4475,1870.61,19235.09
2025-06-18 18:29:55,0.0,10.55,2.4842,1873.09,18894.8
2025-06-18 18:29:56,0.0,11.19,2.5678,1875.66,20041.02
2025-06-18 18:29:57,0.0,10.86,2.4766,1878.13,19450.0
2025-06-18 18:29:58,0.0,10.86,2.4891,1880.62,19450.0
2025-06-18 18:29:59,0.0,10.8,2.4627,1883.09,19342.54
2025-06-18 18:30:00,0.0,10.91,2.5569,1885.64,19539.55
2025-06-18 18:30:02,0.0,10.88,2.4813,1888.12,19485.82
2025-06-18 18:30:03,0.0,10.47,2.3869,1890.51,18751.52
2025-06-18 18:30:04,0.0,10.99,2.5082,1893.02,19682.83
2025-06-18 18:30:05,0.0,10.66,2.4296,1895.45,19091.81
2025-06-18 18:30:06,0.0,10.58,2.4117,1897.86,18948.53
2025-06-18 18:30:07,0.0,11.16,2.5452,1900.41,19987.3
2025-06-18 18:30:08,0.0,11.08,2.5266,1902.93,19844.02
2025-06-18 18:30:09,0.0,10.91,2.4889,1905.42,19539.55
2025-06-18 18:30:10,0.0,10.52,2.3975,1907.82,18841.07
2025-06-18 18:30:11,0.0,11.05,2.5192,1910.34,19790.29
2025-06-18 18:30:12,0.0,10.77,2.4567,1912.79,19288.81
2025-06-18 18:30:13,0.0,11.13,2.5373,1915.33,19933.57
2025-06-18 18:30:15,0.0,11.08,2.5268,1917.86,19844.02
2025-06-18 18:30:16,0.0,10.83,2.4696,1920.33,19396.27
2025-06-18 18:30:17,0.0,10.66,2.4294,1922.76,19091.81
2025-06-18 18:30:18,0.0,11.24,2.5779,1925.34,20130.57
2025-06-18 18:30:19,0.0,11.08,2.5409,1927.88,19844.02
2025-06-18 18:30:20,0.0,10.55,2.4052,1930.28,18894.8
2025-06-18 18:30:21,0.0,10.88,2.4812,1932.76,19485.82
2025-06-18 18:30:22,0.0,10.97,2.5012,1935.26,19647.01
2025-06-18 18:30:23,0.0,11.16,2.5439,1937.81,19987.3
2025-06-18 18:30:24,0.0,10.74,2.4501,1940.26,19235.09
2025-06-18 18:30:25,0.0,10.83,2.4693,1942.73,19396.27
2025-06-18 18:30:26,0.0,11.19,2.552,1945.28,20041.02
2025-06-18 18:30:27,0.0,11.11,2.534,1947.81,19897.75
2025-06-18 18:30:29,0.0,11.19,2.5492,1950.36,20041.02
2025-06-18 18:30:30,0.0,10.99,2.5064,1952.87,19682.83
